object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_descriptor_id_num,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_list_document_id_sort,object_list_document_osn_sort,object_list_document_urn_sort,object_mets_lastModDate_date,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
438303833,W00KG03567-I00KG03585,"urn-3:FHCL:35182011, urn-3:HUL.DRS.OBJECT:35182010",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03567-1,288679,2018-04-04T15:05:22.0Z,FHCL.COLL_batchW00KG03567-1_20180330_192925,438303834,388,,,,,2018-04-04T15:05:44.164Z,R,"brda' yig ming don gsal bar byed pa'i zla ba'i 'od snang, བརྡའ་ཡིག་མིང་དོན་གསལ་བར་བྱེད་པའི་ཟླ་བའི་འོད་སྣང",Tibetan Buddhist Resource Center,16647664
438304223,W00KG010090-I00KG010128,"urn-3:FHCL:35182851, urn-3:HUL.DRS.OBJECT:35182850",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG010090-1,288681,2018-04-04T15:06:12.0Z,FHCL.COLL_batchW00KG010090-1_20180330_213244,438304224,311,,,,,2018-04-04T15:06:32.702Z,R,"bod rgya dbyin gsum cha 'phrin lag rtsal gyi tshig mdzod, བོད་རྒྱ་དབྱིན་གསུམ་ཆ་འཕྲིན་ལག་རྩལ་གྱི་ཚིག་མཛོད, zan han ying dui zhao xin yi ji shu ci dian, tibetan-chinese-english information technology dictionary",Tibetan Buddhist Resource Center,486292672
438304536,W00KG02533-I00KG03136,"urn-3:FHCL:35183079, urn-3:HUL.DRS.OBJECT:35183077",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02533-1,288682,2018-04-04T15:06:24.0Z,FHCL.COLL_batchW00KG02533-1_20180330_184137,438304537,810,,,,,2018-04-04T15:07:02.820Z,R,"dam chos yid bzhin gyi nor bu thar pa rin po che'i rgyan, དམ་ཆོས་ཡིད་བཞིན་གྱི་ནོར་བུ་ཐར་པ་རིན་པོ་ཆེའི་རྒྱན་, dwags po thar rgyan",Tibetan Buddhist Resource Center,64248134
438305348,W00KG02534-I00KG03138,"urn-3:FHCL:35183305, urn-3:HUL.DRS.OBJECT:35183304",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02534-1,288683,2018-04-04T15:06:36.0Z,FHCL.COLL_batchW00KG02534-1_20180330_184212,438305349,50,,,,,2018-04-04T15:06:39.36Z,R,"dpal rdo rje nag po chen po gur gyi mgon po khro bo bcu'i gtor bzlog gi cho ga bdud las rnam par rgyal ba'i mtshon cha chen po, དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་གུར་གྱི་མགོན་པོ་ཁྲོ་བོ་བཅུའི་གཏོར་བཟློག་གི་ཆོ་ག་བདུད་ལས་རྣམ་པར་རྒྱལ་བའི་མཚོན་ཆ་ཆེན་པོ, nag po chen po khro bo bcu'i gtor bzlog gi cho ga",Tibetan Buddhist Resource Center,1781280
438305400,W00KG02535-I00KG03140,"urn-3:FHCL:35183389, urn-3:HUL.DRS.OBJECT:35183388",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02535-1,288684,2018-04-04T15:06:40.0Z,FHCL.COLL_batchW00KG02535-1_20180330_184232,438305401,12,,,,,2018-04-04T15:06:40.956Z,R,"lha brgyad kyi rjes gnang thun mong ma yin pa tshig sna rgyas su btang ba, ལྷ་བརྒྱད་ཀྱི་རྗེས་གནང་ཐུན་མོང་མ་ཡིན་པ་ཚིག་སྣ་རྒྱས་སུ་བཏང་བ",Tibetan Buddhist Resource Center,229302
438305414,W00KG02549-I00KG03172,"urn-3:FHCL:35183419, urn-3:HUL.DRS.OBJECT:35183418",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02549-1,288685,2018-04-04T15:06:41.0Z,FHCL.COLL_batchW00KG02549-1_20180330_184252,438305415,10,,,,,2018-04-04T15:06:41.904Z,R,"dpal rdo rje nag po chen po'i skyes rgyud, དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོའི་སྐྱེས་རྒྱུད",Tibetan Buddhist Resource Center,419134
438305426,W00KG010260-I1KG174,"urn-3:FHCL:35183463, urn-3:HUL.DRS.OBJECT:35183462",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG010260-1,288686,2018-04-04T15:06:44.0Z,FHCL.COLL_batchW00KG010260-1_20180330_213337,438305427,126,,,,,2018-04-04T15:06:53.498Z,R,"bod yig slob grwa'i yig gzugs bslab deb, བོད་ཡིག་སློབ་གྲྭའི་ཡིག་གཟུགས་བསླབ་དེབ་, yig gzugs bslab deb, zang wen zi tie",Tibetan Buddhist Resource Center,16978582
438305554,W00KG02613-I00KG03299,"urn-3:FHCL:35183632, urn-3:HUL.DRS.OBJECT:35183631",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02613-1,288687,2018-04-04T15:07:04.0Z,FHCL.COLL_batchW00KG02613-1_20180330_184515,438305555,18,,,,,2018-04-04T15:07:04.907Z,R,"dpal mgon gdong bzhi pa'i bsnyen sgrub las gsum gyi lag len bsod nams grags pas mdzad pa, དཔལ་མགོན་གདོང་བཞི་པའི་བསྙེན་སྒྲུབ་ལས་གསུམ་གྱི་ལག་ལེན་བསོད་ནམས་གྲགས་པས་མཛད་པ",Tibetan Buddhist Resource Center,498312
438305574,W00KG02590-I00KG03253,"urn-3:FHCL:35183636, urn-3:HUL.DRS.OBJECT:35183635",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02590-1,288688,2018-04-04T15:07:09.0Z,FHCL.COLL_batchW00KG02590-1_20180330_184450,438305575,392,,,,,2018-04-04T15:07:27.353Z,R,"dpal mgon gdong bzhi pa'i chos skor gyi dkar chag gsung rgyun pad+mo'i srad bur brgyus pa'i zab don nor bu'i do shal, དཔལ་མགོན་གདོང་བཞི་པའི་ཆོས་སྐོར་གྱི་དཀར་ཆག་གསུང་རྒྱུན་པདྨོའི་སྲད་བུར་བརྒྱུས་པའི་ཟབ་དོན་ནོར་བུའི་དོ་ཤལ, dpal mgon gdong bzhi pa'i chos skor gyi dkar chag",Tibetan Buddhist Resource Center,17210912
438305968,W00KG03568-I00KG03571,"urn-3:FHCL:35183638, urn-3:HUL.DRS.OBJECT:35183637",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03568-1,288689,2018-04-04T15:07:15.0Z,FHCL.COLL_batchW00KG03568-1_20180330_193254,438305969,726,,,,,2018-04-04T15:07:48.128Z,R,"dpal ldan na ro'i brgyud pa la/ legs par 'khrungs pa dwags po'i brgyud/ karma kaM tshang gis bzung srol/ dbyangs can gsar mas byed par 'dod/ phrin las dbang po'i zhabs la gtugs/ gtsug lag thos pa ci yang byas/ zab mo'i don la myong ba thob/ 'khrul pa med par 'chad pa yin, དཔལ་ལྡན་ན་རོའི་བརྒྱུད་པ་ལ། ལེགས་པར་འཁྲུངས་པ་དྭགས་པོའི་བརྒྱུད། ཀརྨ་ཀཾ་ཚང་གིས་བཟུང་སྲོལ། དབྱངས་ཅན་གསར་མས་བྱེད་པར་འདོད། ཕྲིན་ལས་དབང་པོའི་ཞབས་ལ་གཏུགས། གཙུག་ལག་ཐོས་པ་ཅི་ཡང་བྱས། ཟབ་མོའི་དོན་ལ་མྱོང་བ་ཐོབ། འཁྲུལ་པ་མེད་པར་འཆད་པ་ཡིན།, rgyas 'grel nyi ma'i dkyil 'khor, 'dul ba mdo rtsa ba'i rgya cher 'grel spyi'i don mtha' dpyad dang bsdus don sa bcad dang 'bru yi don mthar chags su gnyer ba bcas 'dzam bu'i gling gsal bar byed pa'i rgyan nyi ma'i dkyil 'khor zhes bya ba glegs bam gsum pa",Tibetan Buddhist Resource Center,39971008
438306696,W00KG010265-I1KG570,"urn-3:FHCL:35183642, urn-3:HUL.DRS.OBJECT:35183641",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG010265-1,288690,2018-04-04T15:08:13.0Z,FHCL.COLL_batchW00KG010265-1_20180330_213553,438306697,378,,,,,2018-04-04T15:08:33.724Z,R,"gom stabs dang zhabs rjes, གོམ་སྟབས་དང་ཞབས་རྗེས་, bu fa yu zhu ji",Tibetan Buddhist Resource Center,164426324
438307076,W00KG010266-I1KG3,"urn-3:FHCL:35183646, urn-3:HUL.DRS.OBJECT:35183645",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG010266-1,288691,2018-04-04T15:09:09.0Z,FHCL.COLL_batchW00KG010266-1_20180330_213659,438307077,153,,,,,2018-04-04T15:09:21.264Z,R,"dma' 'bring bod yig slob deb gsar ba'i dri ba dang dris lan gsal ba'i sgron me, དམའ་འབྲིང་བོད་ཡིག་སློབ་དེབ་གསར་བའི་དྲི་བ་དང་དྲིས་ལན་གསལ་བའི་སྒྲོན་མེ, chu ji zhong xue zang yu wen wen da, ʼDma briṅ Bod yig slob deb gsar baʼi dri ba daṅ dris lan gsal baʼi sgron me /Tshe-riṅ-rdo-rje, Sñiṅ-dkar-rgyal, Ban-de-skyabs bcas kyis bsgrigs",Tibetan Buddhist Resource Center,197143698
438307231,W00KG02630-I00KG03383,"urn-3:FHCL:35183648, urn-3:HUL.DRS.OBJECT:35183647",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02630-1,288692,2018-04-04T15:09:12.0Z,FHCL.COLL_batchW00KG02630-1_20180330_184814,438307232,578,,,,,2018-04-04T15:09:43.983Z,R,"dpal rdo rje nag po chen po gur gyi mgon po'i sgrub thabs kyi las tshogs rnams kun mkhyen lnga pa chen po'i gsan yig gi go rim bzhin bsgrigs pa'i pod bzhi pa'i dkar chag, དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་གུར་གྱི་མགོན་པོའི་སྒྲུབ་ཐབས་ཀྱི་ལས་ཚོགས་རྣམས་ཀུན་མཁྱེན་ལྔ་པ་ཆེན་པོའི་གསན་ཡིག་གི་གོ་རིམ་བཞིན་བསྒྲིགས་པའི་པོད་བཞི་པའི་དཀར་ཆག, gur gyi mgon po'i sgrub thabs kyi las tshogs kyi dkar chag",Tibetan Buddhist Resource Center,21837836
438307811,W00KG02637-I00KG03341,"urn-3:FHCL:35183654, urn-3:HUL.DRS.OBJECT:35183653",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02637-1,288694,2018-04-04T15:10:02.0Z,FHCL.COLL_batchW00KG02637-1_20180330_184845,438307812,30,,,,,2018-04-04T15:10:07.651Z,R,"dpal ldan sa skya pa'i srung ma rnams kyi gtor sgrub kyi phyag len dngos grub kyi rol mtsho spel ba, དཔལ་ལྡན་ས་སྐྱ་པའི་སྲུང་མ་རྣམས་ཀྱི་གཏོར་སྒྲུབ་ཀྱི་ཕྱག་ལེན་དངོས་གྲུབ་ཀྱི་རོལ་མཚོ་སྤེལ་བ, gtor sgrub kyi phyag len dngos grub kyi rol mtsho spel ba",Tibetan Buddhist Resource Center,1097708
438307843,W00KG02639-I00KG03345,"urn-3:FHCL:35183652, urn-3:HUL.DRS.OBJECT:35183651",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02639-1,288693,2018-04-04T15:10:02.0Z,FHCL.COLL_batchW00KG02639-1_20180330_184949,438307844,22,,,,,2018-04-04T15:10:03.885Z,R,"chos skyong rnams la smod bcol gyi yi ge tshar chen rdo rje 'chang chen pos mdzad pa, ཆོས་སྐྱོང་རྣམས་ལ་སྨོད་བཅོལ་གྱི་ཡི་གེ་ཚར་ཆེན་རྡོ་རྗེ་འཆང་ཆེན་པོས་མཛད་པ, chos skyong rnams la smod bcol gyi yi ge",Tibetan Buddhist Resource Center,730020
438307867,W00KG02638-I00KG03343,"urn-3:FHCL:35183656, urn-3:HUL.DRS.OBJECT:35183655",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02638-1,288695,2018-04-04T15:10:02.0Z,FHCL.COLL_batchW00KG02638-1_20180330_184921,438307868,44,,,,,2018-04-04T15:10:07.917Z,R,"dpal rdo rje nag po chen po gur gyi mgon po'i gtor ma gsum gyi rnam bshad kyi zhal shes thun mong ma yin pa snying nang gi khrag lta bu'i man ngag mthu stobs dbang phyug tshar chen gyis mdzad pa, དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་གུར་གྱི་མགོན་པོའི་གཏོར་མ་གསུམ་གྱི་རྣམ་བཤད་ཀྱི་ཞལ་ཤེས་ཐུན་མོང་མ་ཡིན་པ་སྙིང་ནང་གི་ཁྲག་ལྟ་བུའི་མན་ངག་མཐུ་སྟོབས་དབང་ཕྱུག་ཚར་ཆེན་གྱིས་མཛད་པ, rdo rje nag po chen po gur gyi mgon po'i gtor ma gsum gyi rnam bshad",Tibetan Buddhist Resource Center,1401392
438307913,W00KG03593-I00KG06688,"urn-3:FHCL:35183662, urn-3:HUL.DRS.OBJECT:35183661",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03593-1,288696,2018-04-04T15:11:04.0Z,FHCL.COLL_batchW00KG03593-1_20180330_193641,438307914,10,,,,,2018-04-04T15:11:05.239Z,R,"dpal dus kyi 'khor lo'i phyogs bzhi'i gsol gdab dang gar gyi dbyangs yig, དཔལ་དུས་ཀྱི་འཁོར་ལོའི་ཕྱོགས་བཞིའི་གསོལ་གདབ་དང་གར་གྱི་དབྱངས་ཡིག",Tibetan Buddhist Resource Center,9007120
438307925,W00KG02660-I00KG02988,"urn-3:FHCL:35183664, urn-3:HUL.DRS.OBJECT:35183663",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG02660-1,288697,2018-04-04T15:11:05.0Z,FHCL.COLL_batchW00KG02660-1_20180330_185023,438307926,64,,,,,2018-04-04T15:11:08.179Z,R,"theg pa chen po'i man ngag gi bstan bcos yid bzhin rin po che'i mdzod, ཐེག་པ་ཆེན་པོའི་མན་ངག་གི་བསྟན་བཅོས་ཡིད་བཞིན་རིན་པོ་ཆེའི་མཛོད, yid bzhin mdzod kyi rtsa ba",Tibetan Buddhist Resource Center,3201278
438307991,W00KG03569-I00KG03573,"urn-3:FHCL:35183666, urn-3:HUL.DRS.OBJECT:35183665",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03569-1,288698,2018-04-04T15:11:14.0Z,FHCL.COLL_batchW00KG03569-1_20180330_193617,438307992,738,,,,,2018-04-04T15:11:50.977Z,R,"chos rje khro phu lo tsa ba byams pa dpal gyi man ngag brgya rtsa ma, ཆོས་རྗེ་ཁྲོ་ཕུ་ལོ་ཙ་བ་བྱམས་པ་དཔལ་གྱི་མན་ངག་བརྒྱ་རྩ་མ, man ngag brgya rtsa ma",Tibetan Buddhist Resource Center,39205712
438308731,W00KG01061-I1CZ904,"urn-3:FHCL:35183670, urn-3:HUL.DRS.OBJECT:35183669",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01061-1,288699,2018-04-04T15:12:03.0Z,FHCL.COLL_batchW00KG01061-1_20180330_213827,438308732,16,,,,,2018-04-04T15:12:03.889Z,R,"kha ti ka'i dgon pa'i rten gtso rje'i zhal thang lo rgyus, ཁ་ཏི་ཀའི་དགོན་པའི་རྟེན་གཙོ་རྗེའི་ཞལ་ཐང་ལོ་རྒྱུས, byang bla ma chos kyi rgyal bo'i gdan sa kha ti ka'i dgon pa'i rten gtso rje rtsa thang gzhan phan chen mo'i lo rgyus mdor bsdus bsod nams chu gter 'phel ba'i zla zer",Tibetan Buddhist Resource Center,8258168
438308749,W00KG03595-I00KG06686,"urn-3:FHCL:35183672, urn-3:HUL.DRS.OBJECT:35183671",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03595-1,288700,2018-04-04T15:12:03.0Z,FHCL.COLL_batchW00KG03595-1_20180330_193708,438308750,26,,,,,2018-04-04T15:12:05.86Z,R,"gsang bdag ha s+ya badz+ra mkha' 'gro dga' ba'i lang tshos mdzad pa'i thabs lam zhal gdams, གསང་བདག་ཧ་སྱ་བཛྲ་མཁའ་འགྲོ་དགའ་བའི་ལང་ཚོས་མཛད་པའི་ཐབས་ལམ་ཞལ་གདམས།, thabs lam zhal gdams",Tibetan Buddhist Resource Center,11879588
438308777,W00KG010269-I00KG010271,"urn-3:FHCL:35183678, urn-3:HUL.DRS.OBJECT:35183677",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG010269-1,288703,2018-04-04T15:12:08.0Z,FHCL.COLL_batchW00KG010269-1_20180330_213804,438308778,87,,,,,2018-04-04T15:12:15.340Z,R,"snga 'gyur rgya rong dgon bsam lhun dung sgrub chen mo'i zhal 'don phyogs sgrigs, སྔ་འགྱུར་རྒྱ་རོང་དགོན་བསམ་ལྷུན་དུང་སྒྲུབ་ཆེན་མོའི་ཞལ་འདོན་ཕྱོགས་སྒྲིགས་, rgya rong dgon bsam lhun dung sgrub chen mo'i zhal 'don phyogs sgrigs",Tibetan Buddhist Resource Center,310685860
438308866,W00KG01504-I00KG02812,"urn-3:FHCL:35183674, urn-3:HUL.DRS.OBJECT:35183673",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01504-1,288701,2018-04-04T15:12:05.0Z,FHCL.COLL_batchW00KG01504-1_20180330_213857,438308867,48,,,,,2018-04-04T15:12:08.628Z,R,"dpal rdo rje 'jigs byed chen po'i 'khrul 'khor gyi rtogs pa'i rgya cher bshad pa khams gsum las rnam par rgyal ba'i nyi 'od kyi gsal byed dam pa'i zhal rgyun go bde bar bkod pa ngo mtshar 'od stong 'dren pa'i rta bdun gsar pa, དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཆེན་པོའི་འཁྲུལ་འཁོར་གྱི་རྟོགས་པའི་རྒྱ་ཆེར་བཤད་པ་ཁམས་གསུམ་ལས་རྣམ་པར་རྒྱལ་བའི་ཉི་འོད་ཀྱི་གསལ་བྱེད་དམ་པའི་ཞལ་རྒྱུན་གོ་བདེ་བར་བཀོད་པ་ངོ་མཚར་འོད་སྟོང་འདྲེན་པའི་རྟ་བདུན་གསར་པ་, dpal rdo rje 'jigs byed chen po'i 'khrul 'khor gyi rtogs pa'i rgya cher bshad pa",Tibetan Buddhist Resource Center,1002634
438308916,W00KG01505-I00KG02814,"urn-3:FHCL:35183676, urn-3:HUL.DRS.OBJECT:35183675",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01505-1,288702,2018-04-04T15:12:06.0Z,FHCL.COLL_batchW00KG01505-1_20180330_213917,438308917,12,,,,,2018-04-04T15:12:06.946Z,R,"hUM/ chos dbyings skye med nam mkha'i klong yangs ma, ཧཱུཾ། ཆོས་དབྱིངས་སྐྱེ་མེད་ནམ་མཁའི་ཀློང་ཡངས་མ",Tibetan Buddhist Resource Center,337130
438308930,W00KG03597-I00KG03614,"urn-3:FHCL:35183682, urn-3:HUL.DRS.OBJECT:35183681",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03597-1,288705,2018-04-04T15:12:10.0Z,FHCL.COLL_batchW00KG03597-1_20180330_193805,438308931,135,,,,,2018-04-04T15:12:17.432Z,R,"1949-1999 kan lho'i lo rgyus dpyad gzhi'i yig rigs/13, ༡༩༤༩-༡༩༩༩ ཀན་ལྷོའི་ལོ་རྒྱུས་དཔྱད་གཞིའི་ཡིག་རིགས།༡༣, kan lho'i lo rgyus dpyad gzhi'i yig rigs/13, gan nan wen shi ziliao : 13, 1949-1999",Tibetan Buddhist Resource Center,7379112
438309067,W00KG01506-I00KG02816,"urn-3:FHCL:35183680, urn-3:HUL.DRS.OBJECT:35183679",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01506-1,288704,2018-04-04T15:12:10.0Z,FHCL.COLL_batchW00KG01506-1_20180330_213941,438309068,24,,,,,2018-04-04T15:12:10.822Z,R,"bum sgrub kyi rdzas cung zad brjod pa, བུམ་སྒྲུབ་ཀྱི་རྫས་ཅུང་ཟད་བརྗོད་པ",Tibetan Buddhist Resource Center,782552
438309093,W00KG01507-I00KG02818,"urn-3:FHCL:35183684, urn-3:HUL.DRS.OBJECT:35183683",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01507-1,288706,2018-04-04T15:12:11.0Z,FHCL.COLL_batchW00KG01507-1_20180330_214000,438309094,8,,,,,2018-04-04T15:12:12.113Z,R,"drug cu ma'i rtsa tshig zha lu pa chen po'i mdzad pa, དྲུག་ཅུ་མའི་རྩ་ཚིག་ཞ་ལུ་པ་ཆེན་པོའི་མཛད་པ",Tibetan Buddhist Resource Center,142564
438309103,W00KG01508-I00KG02820,"urn-3:FHCL:35183686, urn-3:HUL.DRS.OBJECT:35183685",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01508-1,288707,2018-04-04T15:12:13.0Z,FHCL.COLL_batchW00KG01508-1_20180330_214027,438309104,32,,,,,2018-04-04T15:12:15.544Z,R,"gtor chen drug cu pa'i rtsa tshig gi rnam bshad drag po'i gnam lcags 'khor lo, གཏོར་ཆེན་དྲུག་ཅུ་པའི་རྩ་ཚིག་གི་རྣམ་བཤད་དྲག་པོའི་གནམ་ལྕགས་འཁོར་ལོ",Tibetan Buddhist Resource Center,597024
438309137,W00KG01583-I00KG02822,"urn-3:FHCL:35183688, urn-3:HUL.DRS.OBJECT:35183687",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01583-1,288708,2018-04-04T15:12:17.0Z,FHCL.COLL_batchW00KG01583-1_20180330_214055,438309138,44,,,,,2018-04-04T15:12:19.773Z,R,"bcom ldan 'das dpal rdo rje 'jigs byed chen po'i zhi rgyas dbang gi 'khrul 'khor gyi ngag 'don zhal shes dang bcas pa, བཅོམ་ལྡན་འདས་དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཆེན་པོའི་ཞི་རྒྱས་དབང་གི་འཁྲུལ་འཁོར་གྱི་ངག་འདོན་ཞལ་ཤེས་དང་བཅས་པ, rdo rje 'jigs byed chen po'i zhi rgyas dbang gi 'khrul 'khor gyi ngag 'don",Tibetan Buddhist Resource Center,1555052
438309183,W00KG03598-I00KG03616,"urn-3:FHCL:35183690, urn-3:HUL.DRS.OBJECT:35183689",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG03598-1,288709,2018-04-04T15:12:18.0Z,FHCL.COLL_batchW00KG03598-1_20180330_193853,438309184,105,,,,,2018-04-04T15:12:24.446Z,R,"khri chen rab brtan rgya mtsho'i rnam thar rgyas pa, ཁྲི་ཆེན་རབ་བརྟན་རྒྱ་མཚོའི་རྣམ་ཐར་རྒྱས་པ་, khri chen rab brtan rgya mtsho'i rnam thar rgyas pa legs byas mchod pa'i me tog phreng mdzes, re dan jia cuo huo fo chuan lue",Tibetan Buddhist Resource Center,5263930
438309290,W00KG01584-I00KG03509,"urn-3:FHCL:35183692, urn-3:HUL.DRS.OBJECT:35183691",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01584-1,288710,2018-04-04T15:12:19.0Z,FHCL.COLL_batchW00KG01584-1_20180330_214117,438309291,18,,,,,2018-04-04T15:12:20.442Z,R,"rdo rje 'jigs byed kyi zhi rgyas dbang gsum gyi 'khrul 'khor gyi sgrub chog rig chen gter mdzod, རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་ཞི་རྒྱས་དབང་གསུམ་གྱི་འཁྲུལ་འཁོར་གྱི་སྒྲུབ་ཆོག་རིག་ཆེན་གཏེར་མཛོད",Tibetan Buddhist Resource Center,543900
438309310,W00KG01587-I00KG02828,"urn-3:FHCL:35183694, urn-3:HUL.DRS.OBJECT:35183693",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01587-1,288711,2018-04-04T15:13:03.0Z,FHCL.COLL_batchW00KG01587-1_20180330_214225,438309311,14,,,,,2018-04-04T15:13:03.536Z,R,"dpal rdo rje 'jigs byed rwa lugs kyi sgrub thabs bdud 'joms snang ba, དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་རྭ་ལུགས་ཀྱི་སྒྲུབ་ཐབས་བདུད་འཇོམས་སྣང་བ",Tibetan Buddhist Resource Center,528366
438309320,W00KG01586-I00KG02826,"urn-3:FHCL:35183696, urn-3:HUL.DRS.OBJECT:35183695",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01586-1,288712,2018-04-04T15:13:03.0Z,FHCL.COLL_batchW00KG01586-1_20180330_214204,438309321,18,,,,,2018-04-04T15:13:03.709Z,R,"'jigs byed rwa lugs kyi sgrub thabs dang gtor chog gi zur 'debs snyen sgrub rnam rol, འཇིགས་བྱེད་རྭ་ལུགས་ཀྱི་སྒྲུབ་ཐབས་དང་གཏོར་ཆོག་གི་ཟུར་འདེབས་སྙེན་སྒྲུབ་རྣམ་རོལ",Tibetan Buddhist Resource Center,651396
438309346,W00KG01585-I00KG02824,"urn-3:FHCL:35183698, urn-3:HUL.DRS.OBJECT:35183697",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW00KG01585-1,288713,2018-04-04T15:13:03.0Z,FHCL.COLL_batchW00KG01585-1_20180330_214142,438309347,22,,,,,2018-04-04T15:13:04.539Z,R,"'jigs byed rwa lugs kyi bsgrub thabs dang gtor chog gi zur 'debs bsnyen sgrub rnam rol, འཇིགས་བྱེད་རྭ་ལུགས་ཀྱི་བསྒྲུབ་ཐབས་དང་གཏོར་ཆོག་གི་ཟུར་འདེབས་བསྙེན་སྒྲུབ་རྣམ་རོལ",Tibetan Buddhist Resource Center,767262
